fund_code,announcement_date,event_date,title,content,source_url
510770.SH,20230412,,申万菱信上证G60战略新兴产业成份交易型开放式指数证券投资基金更新招募说明书（2023年第1号）,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-12/510770_20230412_40OW.pdf
562960.SH,20230412,,易方达中证绿色电力交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-12/562960_20230412_9CJG.pdf
562960.SH,20230412,,易方达中证绿色电力交易型开放式指数证券投资基金增加国金证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-12/562960_20230412_LGGA.pdf
562960.SH,20230414,,易方达中证绿色电力交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-14/562960_20230414_BQ21.pdf
159788.SZ,20230415,,关于易方达中证港股通中国100交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-15/1216417893.PDF
159788.SZ,20230418,,关于易方达中证港股通中国100交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-18/1216440786.PDF
513120.SH,20230418,,广发基金管理有限公司关于增加国金证券为旗下部分ETF一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-18/513120_20230418_51XE.pdf
560680.SH,20230418,,广发基金管理有限公司关于增加国金证券为旗下部分ETF一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-18/560680_20230418_KQWH.pdf
562960.SH,20230418,,易方达中证绿色电力交易型开放式指数证券投资基金增加德邦证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-18/562960_20230418_40UB.pdf
159788.SZ,20230419,,关于易方达中证港股通中国100交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-19/1216456529.PDF
159788.SZ,20230421,,易方达中证港股通中国100交易型开放式指数证券投资基金2023年第1季度报告,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216494615.PDF
159788.SZ,20230421,,易方达基金管理有限公司旗下基金2023年第1季度报告提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216493433.PDF
159895.SZ,20230421,,易方达中证物联网主题交易型开放式指数证券投资基金2023年第1季度报告,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216494682.PDF
159895.SZ,20230421,,易方达基金管理有限公司旗下基金2023年第1季度报告提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216493444.PDF
159944.SZ,20230421,,广发中证全指原材料交易型开放式指数证券投资基金2023年第1季度报告,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216486994.PDF
510770.SH,20230421,,申万菱信上证G60战略新兴产业成份交易型开放式指数证券投资基金2023年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/510770_20230421_9NMT.pdf
513320.SH,20230421,,易方达基金管理有限公司旗下基金2023年第1季度报告提示性公告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/513320_20230421_98RM.pdf
513320.SH,20230421,,易方达恒生港股通新经济交易型开放式指数证券投资基金2023年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/513320_20230421_FRKA.pdf
560680.SH,20230421,,广发中证主要消费交易型开放式指数证券投资基金2023年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/560680_20230421_QLQL.pdf
560680.SH,20230421,,广发基金管理有限公司关于旗下基金2023年第1季度报告提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/560680_20230421_3S6I.pdf
159788.SZ,20230422,,易方达基金管理有限公司高级管理人员变更公告,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216520181.PDF
159895.SZ,20230422,,关于易方达中证物联网主题交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216525151.PDF
159895.SZ,20230422,,易方达基金管理有限公司高级管理人员变更公告,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216520187.PDF
513320.SH,20230422,,易方达基金管理有限公司高级管理人员变更公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-22/513320_20230422_CF0G.pdf
159895.SZ,20230425,,关于易方达中证物联网主题交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-04-25/1216559531.PDF
159944.SZ,20230427,,广发基金管理有限公司关于旗下基金在部分销售机构暂停办理相关销售业务的公告,,https://static.cninfo.com.cn/finalpage/2023-04-27/1216626199.PDF
560680.SH,20230427,,广发基金管理有限公司关于旗下基金在部分销售机构暂停办理相关销售业务的公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-27/560680_20230427_GJCR.pdf
560580.SH,20230509,,南方中证全指电力公用事业交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-09/560580_20230509_PN79.pdf
560580.SH,20230509,,南方中证全指电力公用事业交易型开放式指数证券投资基金上市交易公告书提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-09/560580_20230509_H2BI.pdf
560580.SH,20230509,,南方中证全指电力公用事业交易型开放式指数证券投资基金开放日常申购与赎回业务的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-09/560580_20230509_XVHC.pdf
560580.SH,20230512,,南方中证全指电力公用事业交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-12/560580_20230512_F6FW.pdf
560680.SH,20230517,,广发基金管理有限公司关于增加中金财富证券为旗下部分ETF一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-17/560680_20230517_XJXS.pdf
513320.SH,20230518,,易方达恒生港股通新经济交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-18/513320_20230518_T5FJ.pdf
513320.SH,20230523,,关于旗下部分基金2023年5月26日因港股通非交易日及境外主要投资市场节假日暂停申购、赎回、转换、定期定额投资业务的提示性公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-23/513320_20230523_8K4A.pdf
159866.SZ,20230524,,关于工银瑞信大和日经225交易型开放式指数证券投资基金（QDII）新增流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2023-05-24/1216882641.PDF
511090.SH,20230525,,关于鹏扬中债-30年期国债交易型开放式指数证券投资基金基金份额折算的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-25/511090_20230525_L45Y.pdf
159777.SZ,20230526,,国联安基金管理有限公司关于国联安创业板科技交易型开放式指数证券投资基金变更场内简称的公告,,https://static.cninfo.com.cn/finalpage/2023-05-26/1216905960.PDF
513320.SH,20230526,,易方达基金管理有限公司旗下部分ETF增加德邦证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-26/513320_20230526_CI3V.pdf
159777.SZ,20230529,,国联安创业板科技交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2023-05-29/1216919002.PDF
159728.SZ,20230530,,关于南方国证在线消费交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-05-30/1216931305.PDF
159711.SZ,20230531,,华夏中证港股通50交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2023-05-31/1216942888.PDF
159711.SZ,20230531,,华夏中证港股通50交易型开放式指数证券投资基金招募说明书更新,,https://static.cninfo.com.cn/finalpage/2023-05-31/1216943402.PDF
159728.SZ,20230531,,南方基金关于旗下部分基金增加国金证券为场内申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2023-05-31/1216942286.PDF
159970.SZ,20230531,,关于工银瑞信深证100交易型开放式指数证券投资基金新增流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2023-05-31/1216943093.PDF
511090.SH,20230531,,关于鹏扬中债-30年期国债交易型开放式指数证券投资基金基金份额折算结果的公告,基金运作(基金) 基金折算/拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-31/511090_20230531_9777.pdf
517660.SH,20230531,,关于天弘中证沪港深物联网主题交易型开放式指数证券投资基金基金资产净值的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-05-31/517660_20230531_BKFF.pdf
159728.SZ,20230601,,南方基金关于旗下部分基金增加华福证券为场内申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2023-06-01/1216955631.PDF
516200.SH,20230601,,华安基金管理有限公司关于旗下部分基金增加华福证券有限责任公司为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-01/516200_20230601_2PKB.pdf
159787.SZ,20230603,,关于易方达中证全指建筑材料交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-06-03/1216978592.PDF
159787.SZ,20230606,,关于易方达中证全指建筑材料交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,,https://static.cninfo.com.cn/finalpage/2023-06-06/1216993861.PDF
513320.SH,20230606,,易方达基金管理有限公司旗下部分ETF增加华福证券为一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-06/513320_20230606_43AC.pdf
159787.SZ,20230607,,易方达基金管理有限公司旗下部分ETF增加华福证券为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2023-06-07/1217003372.PDF
159787.SZ,20230607,,易方达基金管理有限公司旗下部分ETF增加德邦证券为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2023-06-07/1217003380.PDF
513320.SH,20230608,,关于易方达恒生港股通新经济交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-08/513320_20230608_MVH9.pdf
517660.SH,20230608,,天弘基金管理有限公司关于旗下部分基金新增申购赎回代办证券公司的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-08/517660_20230608_AWWF.pdf
159677.SZ,20230609,,关于银华中证1000增强策略交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2023-06-09/1217023181.PDF
159677.SZ,20230614,,关于银华中证1000增强策略交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2023-06-14/1217051089.PDF
159677.SZ,20230615,,关于银华中证1000增强策略交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2023-06-15/1217064366.PDF
562960.SH,20230615,,关于易方达中证绿色电力交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-15/562960_20230615_BI3U.pdf
511620.SH,20230616,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增华福证券有限责任公司为一级交易商的公告,临时报告(基金) 营销活动,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-06-16/511620_20230616_PBSE.pdf
