fund_code,name,is_etf_candidate,candidate_rule,category,subcategory,fund_type,benchmark,market,status,list_date,delist_date,management,category_rule,review_note,sw_index_code,sw_industry_name,sw_level,sw_parent_code,sw_match_term,sw_match_rule
159052.SZ,嘉实国证新能源电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源电池指数收益率×100%,E,L,2026/6/11,,嘉实基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159065.SZ,景顺长城中证工程机械主题ETF,Y,include:name_etf,周期,工程机械,股票型,中证工程机械主题指数收益率×100%,E,L,2026/6/26,,景顺长城基金管理有限公司,sw2021:index_classify,,801077.SI,工程机械,L2,640000,工程机械,sw2021:industry_name
159070.SZ,嘉实中证工程机械主题ETF,Y,include:name_etf,周期,工程机械,股票型,中证工程机械主题指数收益率×100%,E,L,2026/6/26,,嘉实基金管理有限公司,sw2021:index_classify,,801077.SI,工程机械,L2,640000,工程机械,sw2021:industry_name
159071.SZ,华宝国证新能源电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源电池指数收益率×100%,E,L,2026/6/18,,华宝基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159122.SZ,富国创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2025/11/3,,富国基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159123.SZ,嘉实中证光伏产业ETF,Y,include:name_etf,新能源,光伏,股票型,中证光伏产业指数收益率×100%,E,L,2025/11/27,,嘉实基金管理有限公司,sw2021:index_classify,,801735.SI,光伏设备,L2,630000,光伏产业,sw2021:alias
159138.SZ,易方达中证工程机械主题ETF,Y,include:name_etf,周期,工程机械,股票型,中证工程机械主题指数收益率×100%,E,L,2026/1/13,,易方达基金管理有限公司,sw2021:index_classify,,801077.SI,工程机械,L2,640000,工程机械,sw2021:industry_name
159147.SZ,南方中证电池主题ETF,Y,include:name_etf,新能源,电池储能,股票型,中证电池主题指数×100%,E,L,2026/1/23,,南方基金管理股份有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159149.SZ,工银瑞信创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2026/1/20,,工银瑞信基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159155.SZ,大成中证电池主题ETF,Y,include:name_etf,新能源,电池储能,股票型,中证电池主题指数收益率×100%,E,L,2026/1/21,,大成基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159156.SZ,万家国证新能源车电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源车电池指数收益率×100%,E,L,2026/2/12,,万家基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源车,sw2021:alias
159160.SZ,东财中证电池主题ETF,Y,include:name_etf,新能源,电池储能,股票型,中证电池主题指数收益率×100%,E,L,2026/3/27,,东财基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159175.SZ,易方达中证电池主题ETF,Y,include:name_etf,新能源,电池储能,股票型,中证电池主题指数×100%,E,L,2026/3/5,,易方达基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159177.SZ,鹏华中证工程机械主题ETF,Y,include:name_etf,周期,工程机械,股票型,中证工程机械主题指数收益率×100%,E,L,2026/4/2,,鹏华基金管理有限公司,sw2021:index_classify,,801077.SI,工程机械,L2,640000,工程机械,sw2021:industry_name
159183.SZ,招商中证新能源汽车ETF,Y,include:name_etf,新能源,新能源车,股票型,中证新能源汽车指数收益率×100%,E,L,2026/3/24,,招商基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源汽车,sw2021:alias
159187.SZ,景顺长城创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2026/4/1,,景顺长城基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159190.SZ,天弘创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2026/3/30,,天弘基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159193.SZ,银华国证新能源电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源电池指数收益率×100%,E,L,2026/5/6,,银华基金管理股份有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159213.SZ,汇添富中证机器人ETF,Y,include:name_etf,科技,机器人,股票型,中证机器人指数收益率×100%,E,L,2025/4/30,,汇添富基金管理股份有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159258.SZ,南方中证机器人ETF,Y,include:name_etf,科技,机器人,股票型,中证机器人指数收益率×100%,E,L,2025/8/1,,南方基金管理股份有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159261.SZ,鹏华创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2025/7/7,,鹏华基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159272.SZ,富国国证机器人产业ETF,Y,include:name_etf,科技,机器人,股票型,国证机器人产业指数收益率×100%,E,L,2025/9/19,,富国基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159278.SZ,鹏华国证机器人产业ETF,Y,include:name_etf,科技,机器人,股票型,国证机器人产业指数×100%,E,L,2025/8/12,,鹏华基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159305.SZ,广发国证新能源电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源电池指数收益率×100%,E,L,2024/9/27,,广发基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159306.SZ,平安中证汽车零部件主题ETF,Y,include:name_etf,消费,汽车,股票型,中证汽车零部件主题指数收益率×100%,E,L,2024/5/14,,平安基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,汽车零部件,sw2021:industry_name
159368.SZ,华夏创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2025/3/24,,华夏基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159387.SZ,国泰创业板新能源ETF,Y,include:name_etf,宽基,创业板,股票型,创业板新能源指数收益率×100%,E,L,2025/6/10,,国泰基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159512.SZ,广发中证全指汽车ETF,Y,include:name_etf,消费,汽车,股票型,中证全指汽车指数×100%,E,L,2023/7/25,,广发基金管理有限公司,sw2021:index_classify,,801880.SI,汽车,L1,0,汽车,sw2021:industry_name
159526.SZ,嘉实中证机器人ETF,Y,include:name_etf,科技,机器人,股票型,中证机器人指数收益率×100%,E,L,2024/4/24,,嘉实基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159530.SZ,易方达国证机器人产业ETF,Y,include:name_etf,科技,机器人,股票型,国证机器人产业指数收益率×100%,E,L,2024/1/18,,易方达基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159542.SZ,大成中证工程机械主题ETF,Y,include:name_etf,周期,工程机械,股票型,中证工程机械主题指数收益率×100%,E,L,2024/6/7,,大成基金管理有限公司,sw2021:index_classify,,801077.SI,工程机械,L2,640000,工程机械,sw2021:industry_name
159551.SZ,国泰中证机器人ETF,Y,include:name_etf,科技,机器人,股票型,中证机器人指数收益率×100%,E,L,2023/11/16,,国泰基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159559.SZ,景顺长城国证机器人产业ETF,Y,include:name_etf,科技,机器人,股票型,国证机器人产业指数收益率×100%,E,L,2023/12/12,,景顺长城基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159565.SZ,易方达中证汽车零部件主题ETF,Y,include:name_etf,消费,汽车,股票型,中证汽车零部件主题指数收益率×100%,E,L,2024/2/26,,易方达基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,汽车零部件,sw2021:industry_name
159566.SZ,易方达国证新能源电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源电池指数收益率×100%,E,L,2024/2/8,,易方达基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159609.SZ,浦银安盛中证光伏产业ETF,Y,include:name_etf,新能源,光伏,股票型,中证光伏产业指数收益率×100%,E,L,2022/7/8,,浦银安盛基金管理有限公司,sw2021:index_classify,,801735.SI,光伏设备,L2,630000,光伏产业,sw2021:alias
159618.SZ,华安中证光伏产业ETF,Y,include:name_etf,新能源,光伏,股票型,中证光伏产业指数收益率×100%,E,L,2022/4/22,,华安基金管理有限公司,sw2021:index_classify,,801735.SI,光伏设备,L2,630000,光伏产业,sw2021:alias
159637.SZ,东财中证新能源汽车ETF,Y,include:name_etf,新能源,新能源车,股票型,中证新能源汽车指数收益率×100%,E,L,2022/9/1,,东财基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源汽车,sw2021:alias
159638.SZ,嘉实中证高端装备细分50ETF,Y,include:name_etf,周期,高端制造,股票型,中证高端装备细分50指数收益率×100%,E,L,2022/8/12,,嘉实基金管理有限公司,fund_type/benchmark/name:advanced_manufacturing,,,,,,,
159713.SZ,富国中证稀土产业ETF,Y,include:name_etf,周期,有色金属,股票型,中证稀土产业指数收益率×100%,E,L,2021/8/16,,富国基金管理有限公司,sw2021:index_classify,,850541.SI,稀土,L3,240500,稀土,sw2021:industry_name
159715.SZ,易方达中证稀土产业ETF,Y,include:name_etf,周期,有色金属,股票型,中证稀土产业指数收益率×100%,E,L,2021/9/10,,易方达基金管理有限公司,sw2021:index_classify,,850541.SI,稀土,L3,240500,稀土,sw2021:industry_name
159720.SZ,泰康中证智能电动汽车ETF,Y,include:name_etf,新能源,新能源车,股票型,中证智能电动汽车指数收益率×100%,E,L,2021/7/20,,泰康基金管理有限公司,sw2021:index_classify,,801880.SI,汽车,L1,0,汽车,sw2021:industry_name
159752.SZ,申万菱信中证内地新能源主题ETF,Y,include:name_etf,新能源,新能源综合,股票型,中证内地新能源主题指数收益率×100%,E,L,2021/7/28,,申万菱信基金管理有限公司,fund_type/benchmark/name:advanced_manufacturing,,,,,,,
159755.SZ,广发国证新能源车电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源车电池指数收益率×100%,E,L,2021/6/24,,广发基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源车,sw2021:alias
159757.SZ,景顺长城国证新能源车电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源车电池指数收益率×100%,E,L,2021/8/9,,景顺长城基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源车,sw2021:alias
159767.SZ,兴银国证新能源车电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源车电池指数收益率×100%,E,L,2021/8/23,,兴银基金管理有限责任公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源车,sw2021:alias
159770.SZ,天弘中证机器人ETF,Y,include:name_etf,科技,机器人,股票型,中证机器人指数×100%,E,L,2021/11/8,,天弘基金管理有限公司,sw2021:index_classify,,850781.SI,机器人,L3,640700,机器人,sw2021:industry_name
159775.SZ,建信国证新能源车电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源车电池指数收益率×100%,E,L,2022/1/24,,建信基金管理有限责任公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源车,sw2021:alias
159795.SZ,汇添富中证智能汽车主题ETF,Y,include:name_etf,新能源,新能源车,股票型,中证智能汽车主题指数×100%,E,L,2022/2/14,,汇添富基金管理股份有限公司,sw2021:index_classify,,801880.SI,汽车,L1,0,汽车,sw2021:industry_name
159796.SZ,汇添富中证电池主题ETF,Y,include:name_etf,新能源,电池储能,股票型,中证电池主题指数收益率×100%,E,L,2022/3/14,,汇添富基金管理股份有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
159806.SZ,国泰中证新能源汽车ETF,Y,include:name_etf,新能源,新能源车,股票型,中证新能源汽车指数收益率×100%,E,L,2020/3/20,,国泰基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源汽车,sw2021:alias
159824.SZ,博时中证新能源汽车ETF,Y,include:name_etf,新能源,新能源车,股票型,中证新能源汽车指数收益率×100%,E,L,2021/1/11,,博时基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源汽车,sw2021:alias
159840.SZ,工银瑞信国证新能源车电池ETF,Y,include:name_etf,新能源,电池储能,股票型,国证新能源车电池指数收益率×100%,E,L,2021/8/20,,工银瑞信基金管理有限公司,sw2021:index_classify,,801093.SI,汽车零部件,L2,280000,新能源车,sw2021:alias
159857.SZ,天弘中证光伏产业ETF,Y,include:name_etf,新能源,光伏,股票型,中证光伏产业指数×100%,E,L,2021/2/24,,天弘基金管理有限公司,sw2021:index_classify,,801735.SI,光伏设备,L2,630000,光伏产业,sw2021:alias
159863.SZ,鹏华中证光伏产业ETF,Y,include:name_etf,新能源,光伏,股票型,中证光伏产业指数收益率×100%,E,L,2021/3/11,,鹏华基金管理有限公司,sw2021:index_classify,,801735.SI,光伏设备,L2,630000,光伏产业,sw2021:alias
159864.SZ,国泰中证光伏产业ETF,Y,include:name_etf,新能源,光伏,股票型,中证光伏产业指数收益率×100%,E,L,2021/8/10,,国泰基金管理有限公司,sw2021:index_classify,,801735.SI,光伏设备,L2,630000,光伏产业,sw2021:alias
159875.SZ,嘉实中证新能源ETF,Y,include:name_etf,新能源,新能源综合,股票型,中证新能源指数收益率×100%,E,L,2021/8/17,,嘉实基金管理有限公司,fund_type/benchmark/name:advanced_manufacturing,,,,,,,
159886.SZ,富国中证细分机械设备产业主题ETF,Y,include:name_etf,周期,机械设备,股票型,中证细分机械设备产业主题指数收益率×100%,E,L,2021/4/28,,富国基金管理有限公司,sw2021:index_classify,,801890.SI,机械设备,L1,0,机械设备,sw2021:industry_name
159888.SZ,华夏中证智能汽车主题ETF,Y,include:name_etf,新能源,新能源车,股票型,中证智能汽车主题指数收益率×100%,E,L,2021/5/21,,华夏基金管理有限公司,sw2021:index_classify,,801880.SI,汽车,L1,0,汽车,sw2021:industry_name
159889.SZ,国泰中证智能汽车主题ETF,Y,include:name_etf,新能源,新能源车,股票型,中证智能汽车主题指数收益率×100%,E,L,2021/9/9,,国泰基金管理有限公司,sw2021:index_classify,,801880.SI,汽车,L1,0,汽车,sw2021:industry_name
512460.SH,华夏中证电池主题ETF,Y,include:name_etf,新能源,电池储能,股票型,中证电池主题指数收益率×100%,E,L,2026/3/20,,华夏基金管理有限公司,sw2021:index_classify,,801737.SI,电池,L2,630000,电池,sw2021:industry_name
512560.SH,易方达中证军工ETF,Y,include:name_etf,国防军工,军工,股票型,中证军工指数×100%,E,L,2017/7/28,,易方达基金管理有限公司,sw2021:index_classify,,801745.SI,军工电子Ⅱ,L2,650000,军工,sw2021:alias
512660.SH,国泰中证军工ETF,Y,include:name_etf,国防军工,军工,股票型,中证军工指数×100%,E,L,2016/8/8,,国泰基金管理有限公司,sw2021:index_classify,,801745.SI,军工电子Ⅱ,L2,650000,军工,sw2021:alias
512680.SH,广发中证军工ETF,Y,include:name_etf,国防军工,军工,股票型,中证军工指数×100%,E,L,2016/10/14,,广发基金管理有限公司,sw2021:index_classify,,801745.SI,军工电子Ⅱ,L2,650000,军工,sw2021:alias
512710.SH,富国中证军工龙头ETF,Y,include:name_etf,国防军工,军工,股票型,中证军工龙头指数收益率×100%,E,L,2019/8/26,,富国基金管理有限公司,sw2021:index_classify,,801745.SI,军工电子Ⅱ,L2,650000,军工,sw2021:alias
